ID	Plumage	PlumageColor	Species_Latin	Shape	name	value	centered_value	scaled_value	axis	Analysis
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.00234252	0.26261452	0.388148842268934	3	Autosomes
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	0.00101803	0.54384403	0.462011609671725	4	Autosomes
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.00228294	0.65516594	0.737705607281956	5	Autosomes
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.00184039	0.57071239	0.51146985915392	6	Autosomes
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.0893057	0.3096177	0.999348653006024	1	Autosomes
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.338997	0.021721	0.045785291203811	2	Autosomes
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.00175967	0.26203167	0.387287379800231	3	Autosomes
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	0.00120107	0.54402707	0.462167107572537	4	Autosomes
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.00362821	0.65651121	0.739220358220182	5	Autosomes
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.00191425	0.57078625	0.511536052151407	6	Autosomes
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC1	0.0764223	0.2967343	0.957765085799958	1	Autosomes
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC2	0.074904	0.435622	0.918239497481082	2	Autosomes
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC3	-0.000705961	0.259566039	0.383643134165556	3	Autosomes
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC4	-0.000733097	0.542092903	0.460523975424807	4	Autosomes
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC5	-0.000784576	0.652098424	0.734251636897557	5	Autosomes
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC6	-0.0024904	0.5663816	0.507588624770126	6	Autosomes
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	0.0778301	0.2981421	0.962309021865957	1	Autosomes
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	0.0535688	0.4142868	0.873267426909213	2	Autosomes
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.000723912	0.259548088	0.383616602274373	3	Autosomes
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	-0.00169073	0.54113527	0.459710437830573	4	Autosomes
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.007168	0.660051	0.743206101025433	5	Autosomes
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-7.72846e-05	0.5687947154	0.509751247862574	6	Autosomes
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	0.078883	0.299195	0.965707452242354	1	Autosomes
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	0.0586797	0.4193977	0.884040597795156	2	Autosomes
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.00138054	0.25889146	0.382646094634501	3	Autosomes
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	0.000542738	0.543368738	0.461607835041737	4	Autosomes
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.00727081	0.66015381	0.743321863321447	5	Autosomes
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.00261796	0.56625404	0.507474306075847	6	Autosomes
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	0.0717228	0.2920348	0.942596576393674	1	Autosomes
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	0.0313098	0.3920278	0.826348095529184	2	Autosomes
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.00423536	0.25603664	0.378426620867833	3	Autosomes
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	0.00121933	0.54404533	0.462182619983315	4	Autosomes
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.00252765	0.65541065	0.737981146543289	5	Autosomes
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.000481796	0.568390204	0.509388726577931	6	Autosomes
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	0.0781535	0.2984655	0.963352855452933	1	Autosomes
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	0.0579045	0.4186225	0.882406568158344	2	Autosomes
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.00152974	0.25874226	0.382425574431481	3	Autosomes
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	-0.00195853	0.54086747	0.459482933799555	4	Autosomes
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.0080826	0.6609656	0.744235924932976	5	Autosomes
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.00321276	0.56565924	0.506941249009704	6	Autosomes
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC1	0.0785615	0.2988735	0.964669751258394	1	Autosomes
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC2	0.0553639	0.4160819	0.877051284753694	2	Autosomes
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC3	0.00116518	0.26143718	0.386408713208451	3	Autosomes
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC4	0.000712325	0.543538325	0.461751904220633	4	Autosomes
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC5	0.00357841	0.65646141	0.739164284274636	5	Autosomes
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC6	0.00134623	0.57021823	0.511026995199977	6	Autosomes
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC1	0.0746901	0.2950021	0.952174088461185	1	Autosomes
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC2	0.0445668	0.4052848	0.854292278830547	2	Autosomes
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC3	-0.00255756	0.25771444	0.3809064385396	3	Autosomes
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC4	0.00467788	0.54750388	0.465120760634837	4	Autosomes
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC5	0.00263965	0.65552265	0.738107256621624	5	Autosomes
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC6	0.00877456	0.57764656	0.517684230902971	6	Autosomes
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC1	0.085133	0.305445	0.985880488477969	1	Autosomes
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC2	-0.205756	0.154962	0.32664151261567	2	Autosomes
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC3	0.00183892	0.26211092	0.387404512682868	3	Autosomes
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC4	0.000260169	0.543086169	0.461367784307829	4	Autosomes
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC5	9.34134e-06	0.65289234134	0.73514557420058	5	Autosomes
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC6	-0.000728734	0.568143266	0.509167421860717	6	Autosomes
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC1	0.072798	0.29311	0.94606698416336	1	Autosomes
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC2	0.0358496	0.3965676	0.835917455365612	2	Autosomes
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC3	-0.00459044	0.25568156	0.377901806432923	3	Autosomes
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC4	-0.00061557	0.54221043	0.460623818091923	4	Autosomes
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC5	0.00224275	0.65512575	0.737660354031525	5	Autosomes
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC6	-0.00113936	0.56773264	0.508799420699248	6	Autosomes
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	0.0802499	0.3005619	0.970119375959228	1	Autosomes
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	0.088331	0.449049	0.94654202061508	2	Autosomes
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	0.000622142	0.260894142	0.385606093570328	3	Autosomes
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.00168975	0.54113625	0.459711270369596	4	Autosomes
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.00159979	0.65128321	0.733333719920776	5	Autosomes
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	-0.000986532	0.567885468	0.508936384460688	6	Autosomes
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	0.0803287	0.3006407	0.970373717600086	1	Autosomes
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	0.113692	0.47441	1	2	Autosomes
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.000181816	0.260090184	0.384417829620061	3	Autosomes
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	0.000745907	0.543571907	0.461780433124179	4	Autosomes
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.000644921	0.652238079	0.734408886031395	5	Autosomes
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	0.00245321	0.57132521	0.51201906566245	6	Autosomes
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	0.0797453	0.3000573	0.968490685705709	1	Autosomes
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	0.100693	0.461411	0.972599650091693	2	Autosomes
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	0.00152133	0.26179333	0.386935109122028	3	Autosomes
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.00353251	0.53929349	0.458145791175426	4	Autosomes
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.00404983	0.64883317	0.730575016917892	5	Autosomes
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	-0.00314111	0.56573089	0.5070054614152	6	Autosomes
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	0.0784967	0.2988087	0.964460597218703	1	Autosomes
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	0.0786148	0.4393328	0.926061423663076	2	Autosomes
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	0.00139131	0.26166331	0.386742937293632	3	Autosomes
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.00259774	0.54022826	0.458939905974062	4	Autosomes
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.00405908	0.64882392	0.730564601576601	5	Autosomes
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	-0.000901855	0.567970145	0.509012271604584	6	Autosomes
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	0.0792049	0.2995169	0.966746444300633	1	Autosomes
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	0.0866143	0.4473323	0.942923420669885	2	Autosomes
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.000349041	0.259922959	0.384170668152567	3	Autosomes
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	0.000809397	0.543635397	0.461834369759464	4	Autosomes
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.00052277	0.65236023	0.734546425961561	5	Autosomes
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	0.00111313	0.56998513	0.51081809203569	6	Autosomes
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	0.0793882	0.2997002	0.967338079107351	1	Autosomes
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	0.0952431	0.4559611	0.96111190742185	2	Autosomes
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	0.00102091	0.26129291	0.386195479631442	3	Autosomes
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.00051699	0.54230901	0.460707564721414	4	Autosomes
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.00229759	0.65058541	0.732548009093438	5	Autosomes
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	0.00173301	0.57060501	0.511373625684245	6	Autosomes
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.205515	0.014797	0.0477600667485423	1	Autosomes
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.00036596	0.36035204	0.759579351194115	2	Autosomes
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC3	-0.218411	0.041861	0.0618712883286874	3	Autosomes
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.0648178	0.6076438	0.516211403745746	4	Autosomes
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC5	0.121033	0.773916	0.871416137360899	5	Autosomes
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC6	0.047163	0.616035	0.55208777696921	6	Autosomes
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	0.0807646	0.3010766	0.971780665839303	1	Autosomes
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	0.11303	0.473748	0.998604582534095	2	Autosomes
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.000530007	0.259741993	0.38390319724734	3	Autosomes
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.00246996	0.54035604	0.459048458868325	4	Autosomes
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.000919221	0.651963779	0.734100028937759	5	Autosomes
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	-0.0015689	0.5673031	0.50841446889664	6	Autosomes
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	0.0864453	0.3067573	0.990116180550288	1	Autosomes
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	-0.135544	0.225174	0.474640079256339	2	Autosomes
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	0.00140168	0.26167368	0.386758264334552	3	Autosomes
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	0.000132946	0.542958946	0.461259704601562	4	Autosomes
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	-5.15881e-05	0.6528314119	0.735076968696551	5	Autosomes
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.00075374	0.56811826	0.50914501159677	6	Autosomes
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.212877	0.007435	0.0239978439058871	1	Autosomes
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.00299798	0.35772002	0.754031365274762	2	Autosomes
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC3	-0.23353	0.026742	0.0395251425547827	3	Autosomes
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.0502027	0.5930287	0.503795443462955	4	Autosomes
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC5	0.16488	0.817763	0.920787107046063	5	Autosomes
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC6	-0.0582389	0.5106331	0.457627071555831	6	Autosomes
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.218919	0.00139300000000001	0.0044961663161938	1	Autosomes
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.00671177	0.35400623	0.746203136527476	2	Autosomes
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC3	-0.260272	0	0	3	Autosomes
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.0611318	0.6039578	0.51308003758319	4	Autosomes
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC5	0.193328	0.846211	0.952819066943058	5	Autosomes
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC6	-0.128375	0.440497	0.39477141638317	6	Autosomes
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.218187	0.00212500000000002	0.00685883232010902	1	Autosomes
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.00420703	0.35651097	0.751482831306254	2	Autosomes
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC3	-0.224968	0.035304	0.0521799279318693	3	Autosomes
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.0539871	0.5968131	0.507010403339671	4	Autosomes
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC5	0.0791931	0.7320761	0.824305127838462	5	Autosomes
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC6	0.1115	0.680372	0.609746304986073	6	Autosomes
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC1	0.0776632	0.2979752	0.961770321106322	1	Autosomes
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC2	0.0935794	0.4542974	0.957605025189182	2	Autosomes
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC3	0.00267624	0.26294824	0.388642086251186	3	Autosomes
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC4	-0.00272624	0.54009976	0.458830741418477	4	Autosomes
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC5	-0.00526704	0.64761596	0.729204459342449	5	Autosomes
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC6	-0.00277342	0.56609858	0.507334983527927	6	Autosomes
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.212293	0.008019	0.025882812411743	1	Autosomes
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.012537	0.348181	0.733924242743618	2	Autosomes
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC3	-0.162052	0.09822	0.145170873596992	3	Autosomes
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC4	-0.0331808	0.5096452	0.432958690772919	4	Autosomes
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC5	-0.652883	0	0	5	Autosomes
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC6	-0.433933	0.134939	0.120931720659456	6	Autosomes
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.216242	0.00407000000000002	0.0131366811966323	1	Autosomes
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.00474172	0.35597628	0.750355768217365	2	Autosomes
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC3	0.0989721	0.3592441	0.530969047358635	3	Autosomes
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC4	-0.277353	0.265473	0.225527175602869	4	Autosomes
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC5	-0.428904	0.223979	0.252196511029565	5	Autosomes
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC6	0.546956	1.115828	1	6	Autosomes
437_CC_UNK_MAC_F	grey	#000000	C. canorus	21	PC1	0.0826268	0.3121768	0.911332068311196	1	chr_W
437_CC_UNK_MAC_F	grey	#000000	C. canorus	21	PC2	-0.0219513	0.0965517	0.0943479212553183	2	chr_W
437_CC_UNK_MAC_F	grey	#000000	C. canorus	21	PC3	0.0053006	0.2277586	0.338138002604047	3	chr_W
437_CC_UNK_MAC_F	grey	#000000	C. canorus	21	PC4	-0.0453598	0.2849552	0.355916829768817	4	chr_W
437_CC_UNK_MAC_F	grey	#000000	C. canorus	21	PC5	-0.0460821	0.0792409	0.138060209875618	5	chr_W
437_CC_UNK_MAC_F	grey	#000000	C. canorus	21	PC6	-0.0488919	0.2247171	0.455693607391124	6	chr_W
442_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.0433422	0.2728922	0.796649248284922	1	chr_W
442_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	0.0274815	0.1459845	0.142652424664682	2	chr_W
442_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	-0.0350733	0.1873847	0.278197566092163	3	chr_W
442_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	0.0760597	0.4063747	0.50757310244647	4	chr_W
442_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.0146664	0.1399894	0.243901393653554	5	chr_W
442_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	-0.105305	0.168304	0.341296042438941	6	chr_W
435_CC_UNK_UKR_F	grey	#000000	C. canorus	21	PC1	0.0859641	0.3155141	0.921074587651438	1	chr_W
435_CC_UNK_UKR_F	grey	#000000	C. canorus	21	PC2	-0.0246877	0.0938153	0.0916739791939868	2	chr_W
435_CC_UNK_UKR_F	grey	#000000	C. canorus	21	PC3	0.00587547	0.22833347	0.338991473750941	3	chr_W
435_CC_UNK_UKR_F	grey	#000000	C. canorus	21	PC4	-0.0486766	0.2816384	0.351774055953926	4	chr_W
435_CC_UNK_UKR_F	grey	#000000	C. canorus	21	PC5	-0.0530768	0.0722462	0.125873450891092	5	chr_W
435_CC_UNK_UKR_F	grey	#000000	C. canorus	21	PC6	-0.0430713	0.2305377	0.467496937939537	6	chr_W
432_CC_UNK_IRA_F	grey	#000000	C. canorus	21	PC1	0.0620553	0.2916053	0.851278061596847	1	chr_W
432_CC_UNK_IRA_F	grey	#000000	C. canorus	21	PC2	-1.92801e-06	0.11850107199	0.115796301968617	2	chr_W
432_CC_UNK_IRA_F	grey	#000000	C. canorus	21	PC3	-0.0141831	0.2082749	0.309211852718438	3	chr_W
432_CC_UNK_IRA_F	grey	#000000	C. canorus	21	PC4	0.00616323	0.33647823	0.420270501846687	4	chr_W
432_CC_UNK_IRA_F	grey	#000000	C. canorus	21	PC5	0.0583062	0.1836292	0.319934350711462	5	chr_W
432_CC_UNK_IRA_F	grey	#000000	C. canorus	21	PC6	-0.0770546	0.1965544	0.398583746339722	6	chr_W
438_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.0643334	0.2938834	0.857928477594512	1	chr_W
438_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.000807747	0.117695253	0.115008875681824	2	chr_W
438_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	-0.0118767	0.2105813	0.312636010968471	3	chr_W
438_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	0.00364045	0.33395545	0.417119480704401	4	chr_W
438_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.0554301	0.1807531	0.314923365606254	5	chr_W
438_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	-0.0682284	0.2053806	0.416481996706764	6	chr_W
444_CC_UNK_MON_F	grey	#000000	C. canorus	21	PC1	0.0429511	0.2725011	0.795507517150781	1	chr_W
444_CC_UNK_MON_F	grey	#000000	C. canorus	21	PC2	0.0279359	0.1464389	0.143096453049666	2	chr_W
444_CC_UNK_MON_F	grey	#000000	C. canorus	21	PC3	-0.0352516	0.1872064	0.277932855974239	3	chr_W
444_CC_UNK_MON_F	grey	#000000	C. canorus	21	PC4	0.075218	0.405533	0.506521796151247	4	chr_W
444_CC_UNK_MON_F	grey	#000000	C. canorus	21	PC5	0.0143589	0.1396819	0.2433656410998	5	chr_W
444_CC_UNK_MON_F	grey	#000000	C. canorus	21	PC6	-0.102575	0.171034	0.346832085526796	6	chr_W
423_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.112485	0.342035	0.998496569843818	1	chr_W
423_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	-0.0463176	0.0721854	0.0705377785682039	2	chr_W
423_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	0.026926	0.249384	0.370243791634685	3	chr_W
423_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	-0.0935902	0.2367248	0.295675742515516	4	chr_W
423_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.125323	0	0	5	chr_W
423_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.01185	0.285459	0.578869349383127	6	chr_W
419_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.111576	0.341126	0.995842942636111	1	chr_W
419_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	-0.0455906	0.0729124	0.0712481848971718	2	chr_W
419_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	0.0258467	0.2483047	0.36864142691076	3	chr_W
419_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	-0.0918986	0.2384164	0.297788597129985	4	chr_W
419_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.122373	0.00294999999999999	0.00513973994658154	5	chr_W
419_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.0105087	0.2841177	0.576149387993478	6	chr_W
427_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.0798951	0.3094451	0.903357466063348	1	chr_W
427_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	0.107665	0.226168	0.221005747744191	2	chr_W
427_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	-0.087657	0.134801	0.200130053877343	3	chr_W
427_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	0.354375	0.68469	0.855196515713388	4	chr_W
427_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.0676186	0.0577044	0.100537494838481	5	chr_W
427_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.0499852	0.3235942	0.656201990542086	6	chr_W
420_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.0739255	0.3034755	0.885930521091811	1	chr_W
420_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	0.0716196	0.1901226	0.185783078844354	2	chr_W
420_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	-0.0577354	0.1647226	0.244552657716307	3	chr_W
420_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	0.226801	0.557116	0.695853104394952	4	chr_W
420_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.0273689	0.0979541	0.170663932441167	5	chr_W
420_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	-0.00517243	0.26843657	0.544350336218294	6	chr_W
418_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.106397	0.335947	0.980723981900452	1	chr_W
418_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	-0.0381656	0.0803374	0.078503710334018	2	chr_W
418_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	0.0221903	0.2446483	0.363213013701681	3	chr_W
418_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	-0.0789022	0.2514128	0.314021455791302	4	chr_W
418_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.0992411	0.0260819	0.0454420960382187	5	chr_W
